created_at,author.username,author.name,author.description,author.verified,type,text,public_metrics.retweet_count,public_metrics.like_count,public_metrics.reply_count,public_metrics.quote_count,tweet_url,lang,geo.full_name
2023-07-26 15:43:28+00:00,media_normandie,Media Normandie,"Evreuxnormandie,  Deauville et Cie et l'Oeil de Willy #Colors sur l'Actu Nationale & Internationale. #Evreux #Deauville #Actu sur https://t.co/pxv3qCLMgb",True,original,"#Shein : Le distributeur chinois de mode à bas prix en ligne a construit son succès grâce à une stratégie d'influence et à une logistique de pointe, mais aussi au mépris des enjeux sociaux et environnementaux.\nhttps://t.co/C7jgwRC183",0,0,0,0,https://twitter.com/media_normandie/status/1684227945768841217,fr,
2023-07-26 15:43:04+00:00,NumWp,🐣🧡,exo🤍 nct💚,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/NumWp/status/1684227844220788738,th,
2023-07-26 15:41:06+00:00,FingerAzygous,ฟกอซก🎐 ₍˄·͈༝·͈˄₎˄·͈༝·͈˄₎,♡ 유키태키 ♡ #ユテ #ยูแท #yutae ₍˄·͈༝·͈˄*₎◞,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/FingerAzygous/status/1684227351239098368,th,
2023-07-26 15:41:02+00:00,Pa_827143,อร่อยจังภาษี,,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Pa_827143/status/1684227333585268738,th,
2023-07-26 15:41:01+00:00,PinkyyCloudy,พนพ💖☁️,❥2000 | 𝐢𝐧𝐟𝐩 | 𝐉𝐞𝐨𝐧𝐠𝐡𝐚𝐧 | 𝐄𝐮𝐧𝐜𝐡𝐚𝐞 | 𝐀𝐥𝐛𝐞𝐫𝐭 | 𝐎𝐢𝐤𝐚𝐰𝐚 | 𝐈𝐧𝐮𝗺𝐚𝐤𝐢 | 𝐂𝐡𝐢𝐟𝐮𝐲𝐮 | 𝐖𝐨𝐥𝐟𝐰𝐨𝐨𝐝  |◎┑ ┍◎ |•⊱✿⊰•|,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/PinkyyCloudy/status/1684227329000902656,th,
2023-07-26 15:40:55+00:00,ysterx04,นุ้งพลอยน้ะ 🧸,i'm laughing bc i'm uncomfortable,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/ysterx04/status/1684227303834808321,th,
2023-07-26 15:39:54+00:00,bkpblabla,;𝐬𝐭𝐮𝐩𝐢𝐝𝐣𝐞𝐥𝐥𝐲𝐟𝐢𝐬𝐡 ॱଳ͘,Yented is always safe my life 💙 ดอกไม้มันเติบโตได้ด้วยเสียงเพลง ไม่ใช่น้ำ💐,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/bkpblabla/status/1684227049396006912,th,
2023-07-26 15:39:24+00:00,Zimbarhahaa,อะไรนะคะ,มีอ้ายไว้แก้เหงา มีเค้าไว้คิดฮอด.,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Zimbarhahaa/status/1684226924573528065,th,
2023-07-26 15:39:15+00:00,perzias,ɴᴏ ᴊᴏʙ ʙᴜᴛ ʀɪᴄʜ,In relationship w/t JARK,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/perzias/status/1684226886208217088,th,
2023-07-26 15:38:54+00:00,diehardgirls,dhg.pdf.,ଘ(੭ˊ꒳ˋ)੭✧,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/diehardgirls/status/1684226798073303041,th,
2023-07-26 15:38:08+00:00,pperseii,💥🥦,i watch the moon let it ruin my mood can't stop thinking of you เหนือยเหนื่อยเหนื่อย,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/pperseii/status/1684226603881209856,th,
2023-07-26 15:37:17+00:00,J_JeonK,Choco Boo,แอคนี้ทำทุกอย่างไปเลยตั้งแต่บนสอบ | เอฟการ์ด | ขายการ์ด | ขายของ ✨ #รีวิวchocobuu,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/J_JeonK/status/1684226389812314115,th,
2023-07-26 15:36:40+00:00,keytothefuture_,jalen hurts stan account,princess pisces ✨| hbcu alumna | views are my own 🙃,False,retweet,"I get that Shein is the “worst” of the fast fashion world, but a lot of these places are just variants. \n\nH&amp;M: Shein in a hoodie and jeans\nZara: Shein in a blazer and wide legged trousers\nBoohoo: Shein in a short, flowy floral print dress\nFashion Nova: Shein in a sexy bodysuit",229,810,13,29,https://twitter.com/keytothefuture_/status/1684226233024892928,en,
2023-07-26 15:36:32+00:00,PgzGiiez,Pgz🌻||| GD ; GKNW (dm limit),@IBGDRGN #GDRAGON #지드래곤 ☮︎︎ #BIGBANG #빅뱅 👑 @gulfkanawut #Gulfkanawut ⚽️ Gᴜʟғ Pɪᴄ ⇝ #PgzxGulf ↯ ติ่งไปด้วยด่าร้าบานไปด้วย #รับทำgriptok 🏳️‍🌈,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/PgzGiiez/status/1684226200313688064,th,
2023-07-26 15:36:12+00:00,kebam202,*⑅⌇dbb˚🛸✧₊ ༘ ✿◞°•,🔗 ม้าคแบมเปนพ้นีอง่,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/kebam202/status/1684226118298243072,th,
2023-07-26 15:36:05+00:00,fromundersea,ของแทร่,20↑ sustainability | support local business | รีโป๊,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/fromundersea/status/1684226086811607041,th,
2023-07-26 15:34:58+00:00,Chikai_JJ,นกแก้ว ̆̈🧸🍑🌻,✨ ชาติ ศาสนา จอห์นนี่ ซอ น้องแจนขวาไม่มีแต่ 🎮 น้องเต้ Erez พี่โฟร์ค QQ BRO Esports 🐍 Iguro Obanai,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/Chikai_JJ/status/1684225809228386306,th,
2023-07-26 15:34:51+00:00,LucSpighel,Luc SPIGHEL🌍😷💉,#Veille #Innovation #IE #Géopolitique #Digital #Search #BigData #eReputation #SocialMedia #LocalGuides,False,original,"#Fastfashion: en #Chine, la plupart des employés de #Shein travaillent jusqu'à 74h par semaine, sans jour de repos ⁉️😡\n➡️ #marketing et #influenceur ⁉️\n#mode #Influence \nhttps://t.co/hozlEg1Yyq",0,0,0,0,https://twitter.com/LucSpighel/status/1684225779733762053,fr,
2023-07-26 15:34:25+00:00,imrisaaaaaa,𝐛𝐚𝐛𝐞 ft.桃🍑,ธรรมมะแท้ไม่มีคำปลอบใจ,False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/imrisaaaaaa/status/1684225670472425473,th,
2023-07-26 15:34:05+00:00,peterncigx,cigarettes,"𝐒𝐡𝐞 𝐥𝐢𝐤𝐞𝐬 𝐬𝐩𝐫𝐢𝐧𝐠, 𝐈 𝐩𝐫𝐞𝐟𝐞𝐫 𝐰𝐢𝐧𝐭𝐞𝐫 🌷",False,retweet,shein มันไัม่ได้แย่แค่เปน fast fashion นะ เข้าใจว่าบางคนมองว่าแค่ใส่บ่อยๆ นานๆ ก้โอเคนี่ แต่กระบวนการปผลิตมัน unethical มากๆๆๆๆเลย อย่าสนับสนุนเลยนะ 🥹🥹 https://t.co/xIsAqOR4hc,27697,2677,6,82,https://twitter.com/peterncigx/status/1684225585508409346,th,
